,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
77927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78122,420.0,362.0,34.0,33.0,96.0,19.0,0.0,3.0,0.0,1.0,18.0,2.0,16.0,0.0,22.0,43.0,11.0,9.0,87.0,18.166666666,101.0,26.0
78135,434.0,377.0,44.0,57.0,100.0,18.0,0.0,9.0,11.0,6.0,4.0,2.0,40.0,0.0,11.0,73.0,7.0,2.0,83.0,16.333333333,83.0,21.0
78148,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
78168,615.0,539.0,76.0,87.0,179.0,28.0,3.0,6.0,15.0,6.0,2.0,6.0,67.0,1.0,1.0,68.0,11.0,12.0,136.0,32.5,126.0,46.0
78217,189.0,164.0,8.0,17.0,44.0,6.0,2.0,0.0,9.0,4.0,6.0,0.0,19.0,0.0,0.0,49.0,2.0,1.0,38.0,5.833333333,27.0,8.0
78224,636.0,544.0,115.0,110.0,185.0,34.0,2.0,35.0,4.0,1.0,0.0,4.0,81.0,10.0,7.0,123.0,8.0,8.0,124.0,33.666666666,146.0,50.0
78288,309.0,269.0,16.0,22.0,69.0,10.0,0.0,1.0,0.0,2.0,6.0,0.0,26.0,0.0,8.0,36.0,10.0,1.0,57.0,10.333333333,62.0,13.0
78352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78361,145.0,130.0,8.0,20.0,36.0,8.0,0.0,1.0,2.0,1.0,3.0,1.0,11.0,0.0,0.0,25.0,2.0,1.0,29.0,5.916666666,33.0,9.0
78454,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
78467,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
78513,496.0,455.0,69.0,76.0,146.0,27.0,1.0,18.0,2.0,4.0,2.0,2.0,30.0,2.0,7.0,70.0,11.0,0.0,89.0,27.333333332,120.0,39.0
78517,226.0,196.0,18.0,31.0,44.0,11.0,1.0,3.0,9.0,5.0,4.0,1.0,21.0,0.0,4.0,57.0,3.0,8.0,49.0,7.583333333,45.0,11.0
78536,22.0,20.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,3.0,1.5,5.0,2.0
78548,348.0,294.0,46.0,28.0,68.0,11.0,1.0,8.0,0.0,4.0,4.0,5.0,43.0,1.0,2.0,59.0,13.0,7.0,57.0,14.5,76.0,18.0
78552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78566,133.0,117.0,16.0,18.0,34.0,6.0,2.0,1.0,4.0,0.0,2.0,1.0,10.0,0.0,3.0,38.0,2.0,4.0,41.0,7.0,33.0,9.0
78603,529.0,476.0,64.0,84.0,176.0,34.0,1.0,5.0,4.0,4.0,5.0,4.0,39.0,4.0,5.0,40.0,10.0,14.0,113.0,32.9,123.0,47.0
78629,551.0,459.0,94.0,85.0,138.0,20.0,3.0,27.0,1.0,1.0,0.0,7.0,62.0,0.0,23.0,105.0,10.0,1.0,82.0,26.0,136.0,40.0
78643,20.0,17.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,5.0,1.0
78745,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0
78753,52.0,51.0,3.0,5.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,13.0,3.5,11.0,4.0
78756,209.0,184.0,21.0,23.0,57.0,11.0,0.0,2.0,3.0,5.0,4.0,2.0,15.0,0.0,4.0,22.0,5.0,4.0,45.0,10.0,35.0,14.0
78813,527.0,474.0,90.0,64.0,148.0,25.0,3.0,17.0,9.0,6.0,3.0,9.0,39.0,2.0,2.0,81.0,6.0,6.0,100.0,29.666666667999998,145.0,49.0
78892,43.0,39.0,6.0,6.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,8.0,2.0,11.0,3.0
79109,390.0,334.0,39.0,47.0,91.0,13.0,4.0,8.0,10.0,5.0,1.0,5.0,45.0,2.0,5.0,105.0,8.0,11.0,83.0,15.666666666000001,86.0,22.0
79113,107.0,92.0,14.0,17.0,24.0,6.0,1.0,2.0,0.0,3.0,2.0,2.0,10.0,0.0,1.0,24.0,0.0,3.0,17.0,4.0,21.0,6.0
79130,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
79140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79150,9.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0
79191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79192,372.0,333.0,35.0,28.0,89.0,12.0,3.0,2.0,5.0,6.0,10.0,1.0,17.0,1.0,11.0,66.0,8.0,3.0,77.0,19.166666665999998,96.0,29.0
79198,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
79215,543.0,483.0,78.0,91.0,177.0,40.0,2.0,20.0,20.0,3.0,5.0,4.0,41.0,2.0,10.0,64.0,15.0,4.0,127.0,28.333333333,116.0,41.0
79240,422.0,369.0,40.0,50.0,95.0,22.0,1.0,3.0,8.0,4.0,12.0,2.0,29.0,0.0,10.0,48.0,15.0,5.0,87.0,14.166666667000001,88.0,21.0
79290,96.0,86.0,17.0,15.0,18.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,23.0,2.0,0.0,13.0,6.416666667,26.0,10.0
79300,40.0,35.0,5.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,12.0,1.0
79334,212.0,186.0,38.0,30.0,50.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,50.0,4.0,9.0,35.0,13.983333333000001,59.0,17.0
79356,130.0,113.0,13.0,19.0,29.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,27.0,3.0,2.0,13.0,6.0,25.0,6.0
79358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79364,24.0,22.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,5.0,1.0
79365,284.0,256.0,39.0,33.0,69.0,9.0,0.0,11.0,2.0,1.0,6.0,2.0,17.0,0.0,3.0,56.0,9.0,8.0,42.0,15.833333333,72.0,21.0
79402,154.0,144.0,13.0,17.0,38.0,7.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,26.0,4.0,7.0,27.0,5.5,26.0,6.0
79453,213.0,195.0,16.0,24.0,69.0,13.0,0.0,2.0,0.0,1.0,3.0,1.0,9.0,0.0,5.0,24.0,5.0,1.0,34.0,10.0,45.0,14.0
79456,336.0,302.0,26.0,31.0,72.0,10.0,2.0,0.0,4.0,3.0,6.0,3.0,20.0,1.0,5.0,40.0,16.0,6.0,59.0,11.333333333,82.0,17.0
79465,244.0,218.0,26.0,39.0,66.0,11.0,1.0,6.0,1.0,0.0,3.0,1.0,19.0,1.0,3.0,44.0,5.0,3.0,45.0,9.666666666,60.0,17.0
79608,545.0,487.0,93.0,95.0,154.0,29.0,2.0,21.0,7.0,0.0,6.0,5.0,43.0,1.0,4.0,70.0,19.0,13.0,107.0,26.916666667,138.0,44.0
79705,103.0,85.0,13.0,10.0,20.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,13.0,0.0,2.0,24.0,3.0,1.0,19.0,4.5,23.0,5.0
79791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94629,187.0,164.0,36.0,13.0,49.0,10.0,0.0,7.0,1.0,0.0,1.0,3.0,18.0,2.0,1.0,41.0,2.0,0.0,35.0,13.0,55.0,18.0
95436,533.0,472.0,87.0,65.0,132.0,30.0,5.0,24.0,1.0,1.0,0.0,8.0,47.0,6.0,6.0,85.0,7.0,2.0,91.0,21.999999998,127.0,31.0
95657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98144,29.0,29.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,0.0,4.0,0.0
99314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99606,321.0,276.0,30.0,32.0,86.0,14.0,0.0,6.0,4.0,3.0,1.0,2.0,36.0,2.0,6.0,49.0,4.0,5.0,70.0,12.583333333,81.0,18.0
99810,285.0,263.0,31.0,28.0,76.0,26.0,1.0,2.0,0.0,0.0,4.0,0.0,17.0,1.0,1.0,34.0,3.0,0.0,54.0,13.333333333,66.0,18.0
