Name,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN,Money_19,Money_20,OBP,SLG,OPS,GPA,SECA,TA,RC,RC27,XR,ISO,PSR,wOBA,BABIP,OW%,FPCT
ÀÌÁö¿µ,0.4315589353612167,0.45267489711934156,0.3564356435643564,0.3333333333333333,0.4078212290502794,0.13157894736842105,0.1,0.030303030303030304,0.1282051282051282,0.1,0.375,0.09090909090909091,0.14634146341463414,0.1111111111111111,0.038461538461538464,0.15238095238095242,0.6086956521739131,0.11538461538461539,0.325,0.5092592591802982,0.5,0.45614035087719296,21000,30000,0.5045440300846128,0.27845999213389855,0.352978678189417,0.3869989451476793,0.0,0.21520751086487744,0.3314128662823414,0.33141360710298706,0.2249266121036568,0.04489701457995833,0.06911232582692042,0.1371274302140858,0.37766897364158447,0.7171041006184711,0.9288770047074877
ÀÌÃ¢Áø,0.6958174904942965,0.6419753086419753,0.4455445544554455,0.49074074074074076,0.5251396648044693,0.6578947368421052,0.1,0.18181818181818182,0.20512820512820512,0.8,0.25,0.4545454545454546,0.6585365853658537,0.0,0.15384615384615385,0.761904761904762,0.34782608695652173,0.19230769230769232,0.6416666666666666,0.4259259258492798,0.5704225352112676,0.43859649122807015,3100,8500,0.6837198370416796,0.4260804964384041,0.5134943684918892,0.55168776371308,0.4494817318193996,0.4593548529785799,0.5247292777116304,0.5247295168341211,0.5166119092517352,0.3535832754763558,0.28434716765815016,0.08765791663514638,0.470107495214254,0.9027285484122448,0.8062354317392195
ÀÌÃµ¿õ,0.967680608365019,0.9423868312757202,0.4455445544554455,0.7777777777777777,0.8603351955307262,0.631578947368421,0.30000000000000004,0.06060606060606061,0.5384615384615384,1.0,0.25,0.09090909090909091,0.6585365853658537,0.1111111111111111,0.19230769230769232,0.6666666666666667,0.5652173913043478,0.038461538461538464,0.8916666666666666,0.5388888889016974,0.5985915492957746,0.5789473684210525,15000,28000,0.7425180194296458,0.4066992964209239,0.5221789332011052,0.571642053445851,0.2611123704329548,0.4537482444790941,0.7643082749076822,0.7643066553987083,0.6921596454052374,0.1739566458381548,0.15144567491783253,0.0007044784022997019,0.566853188042998,0.9738059352424511,0.9566634130433371
ÀÌÇÐÁÖ,0.6311787072243346,0.6111111111111112,0.3267326732673267,0.3611111111111111,0.4860335195530726,0.3684210526315789,0.30000000000000004,0.21212121212121213,0.3846153846153846,0.5,0.3125,0.36363636363636365,0.35365853658536583,0.0,0.38461538461538464,0.7333333333333334,0.13043478260869565,0.7307692307692308,0.5416666666666666,0.34259259251826135,0.528169014084507,0.3508771929824561,2700,9000,0.5627937950485739,0.39621116112397853,0.4503931430190551,0.4756065400843882,0.33185649226203967,0.41592851850623136,0.47228245250073053,0.47228134422569307,0.45949571336923345,0.33040191313739103,0.39582415869042914,0.08796523942809592,0.42802974525106763,0.8717842107998546,0.4995048470459498
ÀÌÇüÁ¾,0.7186311787072243,0.6810699588477367,0.594059405940594,0.48148148148148145,0.5921787709497207,0.631578947368421,0.1,0.3939393939393939,0.15384615384615385,0.5,0.0625,0.9090909090909092,0.47560975609756095,0.1111111111111111,0.38461538461538464,0.6285714285714286,0.3913043478260869,0.07692307692307693,0.575,0.43750000001562495,0.6549295774647887,0.45614035087719296,17000,20000,0.6638592917580696,0.5550627103089629,0.5899412056385919,0.6065400843881855,0.47719826076205,0.5208174368841855,0.6287549358907787,0.6287546819410103,0.6201520247283191,0.518012805677698,0.34046861380579535,0.08461778500643014,0.412384037696952,0.9434436879580065,0.8848484792060596
ÀÓº´¿í,0.5988593155893536,0.5987654320987654,0.37623762376237624,0.32407407407407407,0.43575418994413406,0.4473684210526315,0.5,0.0,0.2564102564102564,0.2,0.375,0.0,0.24390243902439027,0.0,0.42307692307692313,0.9333333333333333,0.2608695652173913,0.15384615384615385,0.625,0.43518518529346706,0.5704225352112676,0.43859649122807015,10000,8800,0.458163585083046,0.27636236507450945,0.3348586810228803,0.36251758087201125,0.19411873802213203,0.27330834135067295,0.32190881009711175,0.32190887560382697,0.313808588813935,0.19443801589138315,0.0,0.08380928965882439,0.5060374024444115,0.7005561041525908,0.8146987174580289
Àå¼º¿ì,0.5874524714828897,0.5720164609053497,0.37623762376237624,0.19444444444444442,0.45810055865921784,0.18421052631578946,0.0,0.21212121212121213,0.0,0.1,0.25,0.5454545454545454,0.3902439024390244,0.2222222222222222,0.07692307692307693,0.7047619047619048,0.4782608695652174,0.19230769230769232,0.4833333333333333,0.31944444446334874,0.5422535211267605,0.38596491228070173,9500,13500,0.5369006581009089,0.33059476467246424,0.3984840971877879,0.4295446554149086,0.18705050796463824,0.29363367946123475,0.38059194462624885,0.3805909418135153,0.3629152977312934,0.2147265293527733,0.0,0.09167202511536426,0.42132970107495205,0.7876409750012994,0.911745190088256
Àå¿µ¼®,0.5874524714828897,0.5843621399176955,0.5841584158415841,0.34259259259259256,0.43575418994413406,0.39473684210526316,0.0,0.21212121212121213,0.0,0.0,0.0,0.4545454545454546,0.29268292682926833,0.0,0.34615384615384615,0.6190476190476191,0.6086956521739131,0.38461538461538464,0.41666666666666663,0.5347222222351465,0.6690140845070423,0.543859649122807,5300,7500,0.4771623315575054,0.3421535637809728,0.3843592831338103,0.40519514767932485,0.2299956725122097,0.27914717623771135,0.3601990054557442,0.36019906726345113,0.3381480977468458,0.2929105916840238,0.0,0.09948275209925106,0.31493888970696504,0.7611870484902032,0.6565082637071278
ÀåÁøÇõ,0.4657794676806083,0.4670781893004116,0.2079207920792079,0.3518518518518518,0.36871508379888274,0.42105263157894735,0.5,0.030303030303030304,0.3333333333333333,0.5,0.125,0.09090909090909091,0.2804878048780488,0.0,0.19230769230769232,0.5904761904761905,0.17391304347826086,0.11538461538461539,0.4,0.3287037036297582,0.4014084507042254,0.2807017543859649,3800,5800,0.5161391413350046,0.34639251846348823,0.4012325564921725,0.4270393811533052,0.31520596781173377,0.3557044753342401,0.3450915932270522,0.3450916564942043,0.3060129473745602,0.2747435007328551,0.07701060485051449,0.1457608366744837,0.45372551906935643,0.7391195883789825,0.8289022348074617
Àü¹Î¼ö,0.0038022813688212975,0.016460905349794247,0.04950495049504951,0.037037037037037035,0.05027932960893855,0.18421052631578946,0.0,0.0,0.05128205128205128,0.1,0.0625,0.0,0.07317073170731707,0.0,0.0,0.057142857142857134,0.17391304347826086,0.0,0.008333333333333331,0.12500000002430556,0.06338028169014084,0.08771929824561403,4000,5000,0.456910059542463,0.2731285233579514,0.3322943968265213,0.36027601969057654,0.27432151173573477,0.24356124694511716,0.13014976126590655,0.13015013511116677,0.03693695445090301,0.20091799737715038,0.0,0.9320249262425297,0.3324988955971139,0.10843511252013929,1.0
ÀüÁØ¿ì,0.9543726235741444,0.940329218106996,0.7920792079207921,0.75,0.8379888268156425,0.7894736842105263,0.1,0.6666666666666667,0.20512820512820512,0.2,0.0625,0.6363636363636364,0.524390243902439,0.2222222222222222,0.2692307692307693,0.5619047619047619,0.8260869565217391,0.15384615384615385,0.8833333333333333,0.6944444444529321,0.943661971830986,0.719298245614035,50000,50000,0.66812911313068,0.6407158152340167,0.647021321810583,0.6517668776371309,0.5267170853339378,0.550807816076701,0.860400764142308,0.8603999081870065,0.8263768735784134,0.6132453907274551,0.4865496624975431,0.0369685679703457,0.38587836842880263,0.9871420404344889,0.805768529194232
Á¤±Ù¿ì,0.3821292775665399,0.3888888888888889,0.26732673267326734,0.3055555555555555,0.35195530726256985,0.2631578947368421,0.1,0.09090909090909091,0.20512820512820512,0.5,0.1875,0.09090909090909091,0.2073170731707317,0.1111111111111111,0.15384615384615385,0.2952380952380953,0.4782608695652174,0.23076923076923078,0.375,0.3472222222403549,0.28873239436619713,0.3508771929824561,70000,35000,0.5731745534315261,0.3633483371935498,0.43283983849259766,0.4643108298171589,0.19063614070517443,0.3278373088279203,0.32848004752945836,0.3284792429601344,0.2513656952895663,0.21206510838540465,0.18094842378598225,0.19246444511687721,0.42121926078633465,0.7121147549503665,0.7573730575153554
Á¤¼öºó,0.7775665399239543,0.7263374485596708,0.37623762376237624,0.6574074074074074,0.5754189944134078,0.5,0.5,0.0,0.6666666666666666,0.8,0.25,0.4545454545454546,0.6585365853658537,0.0,0.23076923076923078,0.4571428571428572,0.2608695652173913,0.11538461538461539,0.65,0.5092592591802982,0.6338028169014084,0.43859649122807015,24500,34000,0.6483469131933562,0.31370449678800855,0.4278387759438974,0.47732067510548515,0.35726502771652896,0.4311448760906347,0.5859156303811774,0.5859155737790437,0.533486265285095,0.17330093342590452,0.0,0.04125217489976546,0.3628331615373287,0.9292240528039084,0.8826125315719331
Á¤Àº¿ø,0.988593155893536,0.9794238683127572,0.5346534653465347,0.7314814814814814,0.7486033519553073,0.7105263157894737,0.6000000000000001,0.24242424242424243,0.358974358974359,0.7000000000000001,0.375,0.5454545454545454,0.5487804878048781,0.0,0.0,0.8476190476190477,0.2608695652173913,0.5,0.7583333333333333,0.45833333334837956,0.647887323943662,0.43859649122807015,5500,12000,0.5054450015669069,0.40774810995061844,0.4371467025572007,0.45248769338959216,0.34007871906361403,0.36599984518240836,0.6349371466385225,0.6349364090686198,0.6328466727580242,0.3504975700069428,0.4222127123852082,0.0023829336561010384,0.36496834045059645,0.9452627202328362,0.785563689123526
Á¤ÀÇÀ±,0.5988593155893536,0.6008230452674899,0.5544554455445544,0.37037037037037035,0.5195530726256983,0.631578947368421,0.0,0.3939393939393939,0.0,0.0,0.0,0.18181818181818182,0.3292682926829268,0.1111111111111111,0.23076923076923078,0.4571428571428572,0.3913043478260869,0.038461538461538464,0.5166666666666666,0.4768518519589763,0.6408450704225352,0.5087719298245613,30000,30000,0.6032199937323722,0.5678232749202465,0.5762697456966778,0.5823224331926865,0.46413336905228025,0.4701036172024462,0.5496133642790036,0.5496129247655117,0.49888217111530164,0.5591298310576255,0.0,0.12282982827747935,0.3668826387866292,0.9145366664934256,0.8272727309000008
Á¤ÁÖÇö,0.6102661596958174,0.5925925925925926,0.23762376237623764,0.45370370370370366,0.4078212290502794,0.5,0.2,0.06060606060606061,0.3846153846153846,0.6000000000000001,1.0,0.09090909090909091,0.3414634146341463,0.0,0.038461538461538464,0.7523809523809524,0.43478260869565216,0.5,0.4083333333333333,0.19907407407780345,0.4718309859154929,0.2631578947368421,8800,12500,0.40281259793168267,0.2644102608923656,0.30707657434299074,0.32858649789029526,0.26335854266696895,0.2532815800241073,0.29189192844498,0.29189228666520606,0.2788351250996326,0.217156522409936,0.14635514762777946,0.09301951736137382,0.34880724488293324,0.6407359284860455,0.7028699114789472
Á¤ÁøÈ£,0.011406844106463893,0.016460905349794247,0.0,0.08333333333333333,0.033519553072625705,0.0,0.0,0.030303030303030304,0.1282051282051282,0.2,0.1875,0.0,0.0975609756097561,0.0,0.0,0.1142857142857143,0.08695652173913043,0.0,0.09166666666666667,0.04166666669328703,0.0,0.03508771929824561,11300,11300,0.3979943591350673,0.11379626797185677,0.20767868527307498,0.2503955696202531,0.14552723226245184,0.20138451160579018,0.11442021547653836,0.11441933498179391,0.03015221913334242,0.040191313739103604,0.06911232582692042,0.8857326575383917,0.23214548667353851,0.06070370562860558,1.0
Á¤ÈÆ,0.22433460076045628,0.2098765432098766,0.13861386138613863,0.2037037037037037,0.16201117318435754,0.10526315789473684,0.1,0.06060606060606061,0.10256410256410256,0.30000000000000004,0.1875,0.09090909090909091,0.24390243902439027,0.1111111111111111,0.19230769230769232,0.33333333333333337,0.17391304347826086,0.15384615384615385,0.23333333333333334,0.15277777780131171,0.2183098591549296,0.12280701754385964,8000,6400,0.5330617361328737,0.2228073242144824,0.3272083303818093,0.37341772151898733,0.22552393512889735,0.2870207566156875,0.20742155103499743,0.20742172420628713,0.1478255798129824,0.1632723906503124,0.11057963838844755,0.3464284363416295,0.30989544986010886,0.3970999428304143,0.8278874206266575
Á¶¿ëÈ£,0.20342205323193915,0.205761316872428,0.15841584158415842,0.10185185185185186,0.22905027932960895,0.15789473684210525,0.30000000000000004,0.0,0.07692307692307693,0.4,0.125,0.0,0.21951219512195122,0.0,0.0,0.15238095238095242,0.0,0.0,0.30833333333333335,0.3310185186296939,0.295774647887324,0.2982456140350877,4000,7000,0.6875587590097149,0.3690075601975265,0.47787773606290285,0.5249208860759494,0.20856430440785545,0.39681960433046926,0.29845939829831014,0.2984600456978309,0.1996539590583021,0.16585666898094575,0.0,0.3586220591572737,0.5124429391842144,0.6548828023491503,1.0
Áö¼®ÈÆ,0.12357414448669199,0.1255144032921811,0.1188118811881188,0.10185185185185186,0.11173184357541899,0.23684210526315788,0.0,0.06060606060606061,0.0,0.1,0.125,0.18181818181818182,0.08536585365853658,0.1111111111111111,0.23076923076923078,0.2380952380952381,0.2608695652173913,0.19230769230769232,0.10833333333333334,0.06481481483153291,0.14084507042253522,0.07017543859649122,15000,12500,0.4359135067376997,0.30887558449504,0.3478784444287031,0.36765998593530236,0.2432048138149896,0.25146800252131507,0.15883205050487975,0.15883126232432943,0.09387818581232141,0.3079534058474119,0.0,0.528722861033361,0.29877779413930206,0.2127540148640923,0.6401515126325759
Áö¼ºÁØ,0.00950570342205323,0.032921810699588494,0.07920792079207921,0.027777777777777776,0.06703910614525141,0.15789473684210525,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.02439024390243902,0.0,0.0,0.08571428571428572,0.13043478260869565,0.0,0.033333333333333326,0.07870370372003599,0.07746478873239437,0.08771929824561403,5700,5700,0.37715449702287673,0.38867281387929903,0.37838067578097334,0.37812060478199716,0.2544974962392071,0.24933373143571202,0.14246597707090053,0.1424666395401004,0.05264488034370809,0.3646918151662424,0.0,0.889576556471745,0.3377632160212046,0.1513226963255548,1.0
Ã¤Àº¼º,0.779467680608365,0.786008230452675,0.6831683168316831,0.5092592592592593,0.7486033519553073,0.47368421052631576,0.1,0.36363636363636365,0.05128205128205128,0.2,0.0,0.7272727272727273,0.25609756097560976,0.1111111111111111,0.46153846153846156,0.5238095238095238,0.3913043478260869,0.07692307692307693,0.8083333333333333,0.6291666666769675,0.7957746478873239,0.7368421052631579,31000,32000,0.665387026010655,0.5386968491893545,0.5798824112771835,0.5990682137834037,0.24582191357388672,0.4659346006259054,0.7119010575787508,0.711900215969201,0.6568751336534536,0.37923320219085094,0.14217358382907508,0.04379586201679403,0.5017670446178765,0.9641182890702147,0.8753514570337391
Ã¤ÅÂÀÎ,0.14828897338403044,0.16255144032921814,0.25742574257425743,0.06481481481481481,0.1564245810055866,0.2894736842105263,0.0,0.15151515151515152,0.0,0.0,0.0,0.18181818181818182,0.0975609756097561,0.1111111111111111,0.07692307692307693,0.3142857142857143,0.21739130434782608,0.038461538461538464,0.1333333333333333,0.18518518521707816,0.2183098591549296,0.19298245614035087,20000,10000,0.4468818552178001,0.4800288423720666,0.4628037118367926,0.4592563291139241,0.41315144146557586,0.351314290769554,0.20669711321333434,0.20669661022254218,0.15109158420653593,0.5201727995062871,0.0,0.4817072017550495,0.39158445000736253,0.39450132529494314,0.9667832137604897
ÃÖ¿µÁø,0.3250950570342205,0.33539094650205764,0.16831683168316833,0.23148148148148145,0.2737430167597765,0.39473684210526316,0.1,0.15151515151515152,0.10256410256410256,0.1,0.5,0.0,0.13414634146341464,0.2222222222222222,0.07692307692307693,0.33333333333333337,0.17391304347826086,0.3076923076923077,0.36666666666666664,0.157407407440072,0.2605633802816901,0.19298245614035087,5300,8000,0.4221247257912878,0.41731853340908104,0.4132039385138486,0.4152162447257385,0.3338347723947494,0.32120226918355843,0.2868721607307171,0.28687126357632475,0.22412955150761102,0.4114016817094808,0.18429898264095365,0.26073265753839164,0.319945516124282,0.6295099007328102,0.7474483798889153
ÃÖ¿øÁØ,0.28707224334600756,0.29629629629629634,0.1485148514851485,0.2685185185185185,0.1787709497206704,0.2894736842105263,0.30000000000000004,0.030303030303030304,0.20512820512820512,0.4,0.125,0.09090909090909091,0.15853658536585366,0.0,0.15384615384615385,0.37142857142857144,0.17391304347826086,0.23076923076923078,0.23333333333333334,0.1689814814953061,0.2535211267605634,0.19298245614035087,10000,7000,0.28498119711689107,0.21190403356203297,0.23041722745625848,0.24265998593530236,0.247676551198302,0.19811122538123838,0.1708496615216672,0.17085041785345395,0.12224187873014641,0.2521792794877729,0.07371975892563169,0.2673566457371965,0.16223678397879548,0.2592796632191674,0.5195665307531598
ÃÖÀçÈÆ,0.6596958174904942,0.5864197530864199,0.27722772277227725,0.39814814814814814,0.5251396648044693,0.47368421052631576,0.0,0.09090909090909091,0.07692307692307693,1.0,0.25,0.36363636363636365,0.6463414634146342,0.0,0.5384615384615385,0.4666666666666667,0.3913043478260869,0.23076923076923078,0.6583333333333333,0.33796296307394547,0.4859154929577465,0.3157894736842105,12500,20000,0.8229786900658101,0.38113446663461953,0.5347170078628606,0.5994198312236286,0.2950316318750387,0.4721936546904201,0.561786991708911,0.5617859713919059,0.5025953070627346,0.19887371750366428,0.12440193768458138,0.09273110674029805,0.4819246060963037,0.9197754794449353,0.9166144168106598
ÃÖÁ¤,0.9543726235741444,0.8539094650205761,0.9504950495049505,0.7592592592592593,0.7430167597765364,0.7105263157894737,0.0,0.8787878787878788,0.07692307692307693,0.2,0.0,0.7272727272727273,0.8048780487804879,0.6666666666666666,1.0,0.761904761904762,0.17391304347826086,0.5384615384615385,1.0,0.7916666666724537,0.852112676056338,0.7894736842105262,120000,120000,0.8274052021309933,0.724096490844732,0.7586881065382164,0.7740857946554148,0.7423908339687184,0.7589600681197403,0.9943331747407976,0.99433211263785,1.0000000000000002,0.7938363033248477,0.22547851205330377,0.06828239655041984,0.36080842291267856,0.9995842211943248,0.46769582953230504
ÃÖÁÖÈ¯,0.42015209125475284,0.40534979423868317,0.4356435643564357,0.21296296296296297,0.36312849162011174,0.3421052631578947,0.0,0.12121212121212122,0.0,0.0,0.0,1.0,0.30487804878048785,0.0,0.038461538461538464,0.21904761904761907,0.43478260869565216,0.11538461538461539,0.3,0.3981481480722736,0.4859154929577465,0.40350877192982454,38500,27000,0.5648307740520212,0.3876458506314732,0.44557625557838065,0.47235407876230673,0.26527500154553135,0.34319742560461797,0.3798058730760592,0.37980583638507204,0.32411205505550267,0.2580035485612899,0.0,0.17421419925864284,0.32130761301722865,0.7866950782183879,0.876623372305195
ÃÖÁøÇà,0.04752851711026615,0.05967078189300412,0.15841584158415842,0.05555555555555555,0.07262569832402235,0.15789473684210525,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.07317073170731707,0.0,0.07692307692307693,0.15238095238095242,0.13043478260869565,0.0,0.09166666666666667,0.06481481483153291,0.12676056338028172,0.07017543859649122,20000,16000,0.41699310560952674,0.5427610016169209,0.49268258128497544,0.4756944444444443,0.5517340861788285,0.39951785378584304,0.1776399015599226,0.1776398843990944,0.10643675032562844,0.7108693975160071,0.0,0.7592716922611393,0.16731703725519065,0.285598461618419,1.0
ÃÖÇ×,0.0817490494296578,0.08024691358024694,0.10891089108910892,0.07407407407407407,0.08379888268156424,0.13157894736842105,0.0,0.0,0.05128205128205128,0.0,0.0625,0.09090909090909091,0.15853658536585366,0.0,0.07692307692307693,0.1142857142857143,0.13043478260869565,0.11538461538461539,0.033333333333333326,0.12037037038554527,0.11267605633802816,0.12280701754385964,11000,7500,0.5241303666562206,0.17528296115019887,0.293150102713041,0.3449806610407876,0.21346879057019807,0.2535248648110672,0.1648809469181928,0.1648799649441297,0.07953109508349698,0.07151122425364499,0.0,0.611496709282094,0.2735237814754822,0.23611038927290684,0.7984848446560608
ÃÖÇü¿ì,0.8574144486692016,0.7572016460905351,0.8217821782178217,0.5648148148148149,0.6871508379888268,0.8157894736842105,0.1,0.5151515151515151,0.0,0.1,0.0,0.6363636363636364,1.0,0.6666666666666666,0.2692307692307693,0.6190476190476191,0.5652173913043478,0.0,0.8333333333333334,0.6712962963980196,0.823943661971831,0.5964912280701754,150000,150000,0.8793873393920398,0.6492811257265221,0.728979244882057,0.7627461322081576,0.7397943412945371,0.7017107343883048,0.8701312614868895,0.8701315638465471,0.8410738933494043,0.6301781994908586,0.0,0.0780741735380891,0.4441540273891914,0.9882542487396706,1.0
ÇÑµ¿¹Î,0.7566539923954372,0.6975308641975309,0.48514851485148514,0.4444444444444444,0.553072625698324,0.5263157894736842,0.0,0.36363636363636365,0.0,0.1,0.0,0.0,0.6341463414634146,0.4444444444444444,0.7692307692307693,0.8380952380952381,0.2608695652173913,0.15384615384615385,0.7083333333333334,0.4305555555713735,0.5,0.38596491228070173,33000,25000,0.7301002820432466,0.45509767075995294,0.5490968336048737,0.589706399437412,0.4444329960640469,0.5028585962467793,0.612656843589923,0.6126561081723998,0.5981259355741753,0.42551878423204503,0.0,0.07894413344428469,0.4273302900898249,0.9384439478197599,0.7327975835399307
ÇÑµ¿Èñ,0.19581749049429656,0.20370370370370372,0.0594059405940594,0.07407407407407407,0.1340782122905028,0.23684210526315788,0.0,0.06060606060606061,0.02564102564102564,0.0,0.0,0.18181818181818182,0.18292682926829268,0.0,0.0,0.4285714285714286,0.13043478260869565,0.34615384615384615,0.21666666666666667,0.004629629638760284,0.16901408450704228,0.05263157894736842,4900,4700,0.3228219993732372,0.20958790368395758,0.24260111921796423,0.2605924753867792,0.2550332804418159,0.18610180362494333,0.14549192264870464,0.1454922950118418,0.1043760570773149,0.22903648846717584,0.055289611857660965,0.3783427263786973,0.26641878957443665,0.16238241255651992,0.33647449911807037
ÇÑ½ÂÅÃ,0.34980988593155893,0.33539094650205764,0.23762376237623764,0.16666666666666666,0.2346368715083799,0.23684210526315788,0.1,0.09090909090909091,0.02564102564102564,0.0,0.4375,0.18181818181818182,0.29268292682926833,0.1111111111111111,0.038461538461538464,0.6666666666666667,0.34782608695652173,0.19230769230769232,0.275,0.33796296307394547,0.3380281690140845,0.3157894736842105,6000,8000,0.43407239109996854,0.25191189966350575,0.31027838775943906,0.33808016877637126,0.25995837368887426,0.2342721914430106,0.20110351423347878,0.2011017559235031,0.18097163630708218,0.22699220859368974,0.06220096884229069,0.22812334518496102,0.40837137387719025,0.374252897458552,0.8994100688278621
Çã°æ¹Î,0.8288973384030417,0.7962962962962963,0.5643564356435643,0.6203703703703702,0.6871508379888268,0.6578947368421052,0.1,0.12121212121212122,0.28205128205128205,0.5,0.1875,1.0,0.3780487804878049,0.2222222222222222,0.6538461538461539,0.22857142857142856,0.6956521739130435,0.3076923076923077,0.7333333333333333,0.6851851852865226,0.6408450704225352,0.5964912280701754,38500,48000,0.6344797869006581,0.39992570904164676,0.478727775023022,0.5136691279887483,0.2320151668143508,0.3954041292063387,0.645892783395603,0.6458913685352698,0.5755943933591244,0.2363650389570316,0.24327503858533436,0.03314358120886601,0.34479458106317173,0.9483602723351178,0.6676038733323963
ÇãÀÏ,0.11026615969581752,0.1255144032921811,0.13861386138613863,0.09259259259259259,0.1340782122905028,0.10526315789473684,0.0,0.030303030303030304,0.05128205128205128,0.1,0.0,0.0,0.10975609756097562,0.0,0.038461538461538464,0.15238095238095242,0.043478260869565216,0.038461538461538464,0.20833333333333331,0.27083333335358795,0.19718309859154928,0.21052631578947367,3000,4100,0.49627859605139435,0.2502075776777521,0.331685202238436,0.36862693389592127,0.10491066828775736,0.24945537382919203,0.19018903103180945,0.1901885296357737,0.10215983981026072,0.10086399753143564,0.055289611857660965,0.5185433845222784,0.3820497717567367,0.3336313081440674,0.72520660854752
È²À±È£,0.04942965779467681,0.0720164609053498,0.0594059405940594,0.046296296296296294,0.12849162011173185,0.13157894736842105,0.2,0.030303030303030304,0.05128205128205128,0.2,0.0625,0.09090909090909091,0.02439024390243902,0.0,0.0,0.0,0.08695652173913043,0.23076923076923078,0.1,0.08333333335879631,0.09154929577464788,0.07017543859649122,4000,5000,0.5384675650266372,0.46075689376392964,0.4834596585676846,0.4958245428973277,0.17798339068971913,0.3503632684205288,0.20920042795833443,0.20920060095777648,0.10389004451875039,0.295957725835069,0.055289611857660965,0.7000529540812466,0.440914445589751,0.4034301751468219,0.46657754135160445
È²Àç±Õ,0.7661596958174904,0.7407407407407407,0.6336633663366337,0.6851851851851851,0.6312849162011173,0.42105263157894735,0.30000000000000004,0.6060606060606061,0.2564102564102564,0.7000000000000001,0.0,0.4545454545454546,0.5975609756097561,0.2222222222222222,0.07692307692307693,0.5619047619047619,0.43478260869565216,0.42307692307692313,0.6,0.48148148140329206,0.5845070422535211,0.43859649122807015,120000,120000,0.6615481040426198,0.6096665646986847,0.6245094566834314,0.6328234880450071,0.568714323984586,0.5554634022271617,0.7034562707247033,0.7034544638851503,0.6773654231225336,0.6256653552418422,0.5528973625959865,0.07273148498373555,0.33511264909438954,0.9623408346759524,0.6415094305403102
