,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
77463,417.0,370.0,72.0,29.0,106.0,14.0,3.0,7.0,0.0,1.0,0.0,9.0,36.0,1.0,2.0,92.0,13.0,3.0,78.0,27.416666664999994,123.0,43.0
77464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77532,672.0,575.0,81.0,118.0,186.0,33.0,1.0,16.0,42.0,4.0,0.0,2.0,92.0,1.0,3.0,104.0,4.0,3.0,146.0,29.583333333,136.0,45.0
77564,579.0,510.0,90.0,76.0,156.0,39.0,5.0,17.0,6.0,3.0,1.0,12.0,53.0,3.0,3.0,89.0,15.0,7.0,109.0,28.916666665999998,151.0,45.0
77609,181.0,166.0,18.0,13.0,36.0,10.0,0.0,1.0,2.0,0.0,5.0,3.0,7.0,1.0,0.0,46.0,5.0,8.0,37.0,10.5,45.0,13.0
77648,43.0,39.0,2.0,1.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,1.0,0.0,13.0,1.0,7.0,1.0
77669,33.0,29.0,1.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,8.0,0.5,10.0,1.0
77848,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0
77869,17.0,16.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0
77927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78122,395.0,340.0,30.0,37.0,79.0,15.0,0.0,1.0,0.0,0.0,20.0,4.0,22.0,0.0,9.0,44.0,14.0,0.0,62.0,14.749999999,102.0,21.0
78135,147.0,124.0,14.0,14.0,35.0,4.0,2.0,1.0,1.0,0.0,5.0,1.0,15.0,0.0,2.0,20.0,3.0,0.0,28.0,5.5,22.0,7.0
78168,646.0,560.0,63.0,111.0,182.0,30.0,7.0,7.0,26.0,13.0,3.0,4.0,69.0,2.0,10.0,58.0,6.0,15.0,113.0,25.833333333,118.0,36.0
78217,347.0,308.0,20.0,62.0,98.0,18.0,4.0,1.0,19.0,7.0,4.0,0.0,35.0,0.0,0.0,64.0,6.0,0.0,68.0,13.166666667,62.0,18.0
78224,568.0,492.0,124.0,107.0,160.0,32.0,3.0,37.0,8.0,2.0,0.0,5.0,71.0,3.0,0.0,107.0,9.0,5.0,96.0,33.583333333,147.0,46.0
78243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78288,22.0,18.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,1.5,6.0,2.0
78352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78361,240.0,213.0,29.0,31.0,65.0,14.0,1.0,3.0,5.0,2.0,4.0,0.0,19.0,0.0,4.0,46.0,4.0,0.0,52.0,15.5,47.0,17.0
78366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78454,82.0,68.0,10.0,14.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,10.0,0.0,2.0,12.0,3.5,14.0,4.0
78467,52.0,49.0,4.0,16.0,8.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,21.0,1.0,1.0,32.0,2.0,14.0,2.0
78513,113.0,99.0,10.0,16.0,25.0,7.0,0.0,2.0,3.0,3.0,1.0,0.0,7.0,0.0,6.0,25.0,4.0,0.0,12.0,5.333333333000001,27.0,7.0
78517,217.0,187.0,15.0,26.0,41.0,5.0,0.0,3.0,12.0,4.0,4.0,1.0,20.0,0.0,5.0,63.0,3.0,4.0,40.0,7.166666666,48.0,10.0
78536,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
78566,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
78603,27.0,25.0,0.0,3.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,7.0,0.0
78629,486.0,380.0,90.0,84.0,117.0,21.0,2.0,25.0,6.0,3.0,0.0,4.0,85.0,1.0,17.0,90.0,8.0,1.0,101.0,21.916666666000005,112.0,34.0
78643,199.0,174.0,15.0,12.0,34.0,7.0,0.0,4.0,2.0,1.0,3.0,2.0,19.0,1.0,1.0,52.0,6.0,6.0,32.0,4.0,41.0,6.0
78745,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
78753,63.0,56.0,4.0,6.0,14.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,10.0,3.0,0.0,13.0,1.8333333330000001,13.0,4.0
78756,53.0,43.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0,12.0,1.0,10.0,1.0
78765,47.0,43.0,6.0,3.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,1.0,0.0,11.0,4.5,17.0,5.0
78813,147.0,133.0,20.0,16.0,44.0,8.0,0.0,5.0,3.0,2.0,1.0,3.0,9.0,0.0,1.0,24.0,7.0,3.0,36.0,8.666666666000001,38.0,11.0
78850,17.0,15.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,5.0,1.0,3.0,1.0
78892,149.0,126.0,16.0,14.0,30.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,20.0,1.0,3.0,24.0,7.0,3.0,30.0,7.5,39.0,8.0
79109,472.0,393.0,78.0,73.0,110.0,14.0,5.0,20.0,17.0,9.0,2.0,5.0,65.0,0.0,7.0,97.0,7.0,17.0,96.0,22.999999999,124.0,33.0
79113,127.0,111.0,16.0,28.0,32.0,3.0,2.0,7.0,5.0,0.0,5.0,1.0,10.0,0.0,0.0,29.0,1.0,0.0,19.0,6.5,31.0,7.0
79130,80.0,66.0,7.0,10.0,13.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,11.0,0.0,1.0,24.0,1.0,1.0,18.0,3.0,20.0,3.0
79140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79150,257.0,225.0,22.0,30.0,50.0,12.0,1.0,1.0,5.0,5.0,2.0,2.0,28.0,0.0,0.0,66.0,1.0,7.0,51.0,7.333333333,50.0,8.0
79191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79192,451.0,403.0,81.0,64.0,126.0,20.0,3.0,9.0,7.0,3.0,2.0,8.0,31.0,0.0,7.0,75.0,9.0,4.0,92.0,28.5,133.0,46.0
79198,23.0,21.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,6.0,0.0,5.0,0.0
79215,540.0,484.0,83.0,95.0,162.0,36.0,4.0,20.0,17.0,6.0,4.0,5.0,38.0,0.0,9.0,86.0,9.0,3.0,84.0,27.666666666999998,121.0,40.0
79231,305.0,269.0,20.0,49.0,65.0,7.0,2.0,2.0,12.0,4.0,4.0,1.0,25.0,0.0,6.0,48.0,7.0,2.0,65.0,13.166666666000001,70.0,17.0
79240,609.0,538.0,81.0,96.0,154.0,24.0,4.0,7.0,6.0,6.0,6.0,2.0,49.0,1.0,14.0,58.0,14.0,8.0,115.0,35.833333333,156.0,50.0
79290,174.0,151.0,24.0,28.0,42.0,11.0,0.0,4.0,1.0,1.0,0.0,1.0,21.0,0.0,1.0,36.0,1.0,1.0,25.0,12.25,37.0,14.0
79300,106.0,91.0,9.0,16.0,26.0,5.0,0.0,3.0,2.0,2.0,4.0,1.0,10.0,0.0,0.0,16.0,3.0,0.0,29.0,3.333333333,25.0,4.0
79334,33.0,26.0,3.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,10.0,1.0,3.0,4.0,2.0,11.0,2.0
79356,82.0,69.0,11.0,9.0,18.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,3.0,25.0,1.0,0.0,13.0,4.0,23.0,6.0
79364,217.0,180.0,20.0,17.0,44.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,21.0,0.0,3.0,32.0,3.0,6.0,38.0,10.833333334,52.0,18.0
79365,454.0,411.0,70.0,44.0,102.0,25.0,1.0,14.0,3.0,1.0,6.0,3.0,27.0,0.0,7.0,93.0,18.0,7.0,71.0,24.333333333,132.0,33.0
79402,401.0,358.0,38.0,56.0,97.0,13.0,0.0,3.0,6.0,4.0,8.0,4.0,23.0,0.0,8.0,39.0,9.0,15.0,77.0,18.416666665999998,110.0,26.0
79453,344.0,306.0,36.0,45.0,93.0,11.0,2.0,5.0,1.0,0.0,6.0,4.0,28.0,1.0,0.0,32.0,5.0,3.0,58.0,18.5,80.0,25.0
79456,419.0,390.0,50.0,36.0,116.0,12.0,0.0,7.0,3.0,2.0,8.0,2.0,12.0,0.0,7.0,32.0,13.0,10.0,88.0,26.533333332,123.0,42.0
79465,381.0,323.0,22.0,53.0,86.0,17.0,0.0,4.0,5.0,8.0,1.0,1.0,51.0,0.0,5.0,42.0,10.0,0.0,88.0,8.916666666000001,74.0,14.0
79608,43.0,36.0,1.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,7.0,0.0
79617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79705,58.0,45.0,8.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,17.0,1.0,1.0,5.0,1.5,11.0,2.0
79764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94629,472.0,399.0,87.0,46.0,119.0,20.0,0.0,21.0,3.0,2.0,2.0,4.0,65.0,6.0,2.0,78.0,11.0,0.0,67.0,26.000000001,117.0,40.0
95158,49.0,44.0,3.0,7.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,2.0,1.0,13.0,2.0,11.0,2.0
95436,623.0,542.0,118.0,91.0,164.0,32.0,2.0,27.0,5.0,2.0,0.0,8.0,65.0,1.0,8.0,89.0,7.0,0.0,109.0,38.583333331999995,176.0,58.0
95657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97109,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
97336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98144,146.0,137.0,7.0,10.0,23.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,38.0,2.0,4.0,15.0,2.1666666660000002,41.0,4.0
99222,45.0,40.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,9.0,3.0,0.0,6.0,3.0,11.0,3.0
99563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99606,418.0,370.0,64.0,58.0,119.0,22.0,1.0,6.0,8.0,4.0,5.0,5.0,33.0,1.0,5.0,59.0,9.0,4.0,85.0,26.999999999,112.0,36.0
99737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99810,424.0,371.0,72.0,49.0,123.0,23.0,1.0,10.0,2.0,5.0,0.0,5.0,45.0,1.0,3.0,44.0,13.0,0.0,85.0,28.2,117.0,39.0
